item_id,vertical,category,domain,score
501365250,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.9278
510417170,CPG,FOODS,MLC-GROUND_AND_WHOLE_BEANS_COFFEE,0.9276
621081905,APP & SPORTS,APPAREL,MLC-PANTS,0.9274
565754157,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9272
484826952,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LIGHT_METERS,0.927
917143468,CE,COMPUTERS,MLC-NOTEBOOKS,0.9268
514834283,CE,ELECTRONICS,MLC-STEAM_CLEANERS,0.9266
464135034,CE,ELECTRONICS,MLC-REFRIGERATORS,0.9264
611213610,CE,ELECTRONICS,MLC-TELEVISIONS,0.9262
451573081,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.926
545193248,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.9258
468513076,CE,ELECTRONICS,MLC-RANGES,0.9256
504927313,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.9254
508013837,HOME & INDUSTRY,HOME&DECOR,MLC-STOOLS,0.9252
916685492,CE,COMPUTERS,MLC-NOTEBOOKS,0.925
553476700,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.9246
568457491,HOME & INDUSTRY,HOME&DECOR,MLC-SUNBATHING_CHAIRS,0.9244
916706210,CE,COMPUTERS,MLC-HEADPHONES,0.9242
632405329,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.924
522434893,CE,ELECTRONICS,MLC-COOKTOPS,0.9238
902600424,CE,ELECTRONICS,MLC-TELEVISIONS,0.9236
920562625,BEAUTY & HEALTH,PERSONAL CARE,MLC-BODY_SKIN_CARE_PRODUCTS,0.9234
561516628,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.9232
925027638,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.923
596777427,CE,MOBILE,MLC-CELLPHONES,0.9228
478177571,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PERMANENT_EPILATORS,0.9226
545186527,CE,MOBILE,MLC-CELLPHONES,0.9224
552709607,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BLOOD_GLUCOSE_METERS,0.9222
617504758,CE,ELECTRONICS,MLC-TELEVISIONS,0.922
573676349,CE,ELECTRONICS,MLC-REFRIGERATORS,0.9218
479170683,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.9216
497679076,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MASSAGE_EQUIPMENT,0.9214
919104302,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.9212
907695844,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.921
607926657,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LASER_LEVELS,0.9208
921674881,T & B,TOYS AND GAMES,MLC-COSTUMES,0.9206
914739099,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.9204
635589985,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.9202
621778302,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.92
641041387,CE,COMPUTERS,MLC-NOTEBOOKS,0.9198
611221903,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.9196
638732095,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.9194
595310698,CE,COMPUTERS,MLC-NOTEBOOKS,0.9192
926843232,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.919
901406064,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.9188
587297234,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.9186
627839634,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.9184
523978107,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_COOKWARE_SETS,0.9182
630963242,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.918
562625312,ACC,AUTOPARTS,MLC-CARS_AND_VANS_COVERS,0.9178
532069243,CE,COMPUTERS,MLC-3D_PRINTER_FILAMENTS,0.9176
555031408,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.9174
917156955,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.9172
599994694,CE,MOBILE,MLC-CELLPHONES,0.917
572989505,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.9164
619197548,CE,COMPUTERS,MLC-PRINTERS,0.9162
523992056,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.916
563533347,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.9158
641442414,APP & SPORTS,APPAREL,MLC-JACKETS_AND_COATS,0.9156
907369693,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-OPTICAL_LEVELS,0.9154
925118333,CE,COMPUTERS,MLC-NOTEBOOKS,0.9152
920462294,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.915
910804019,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.9148
563780579,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.9146
579113746,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.9144
609897465,CE,MOBILE,MLC-SMARTWATCHES,0.9142
497183787,HOME & INDUSTRY,HOME&DECOR,MLC-IRRIGATION_SPRINKLERS,0.914
920395150,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.9138
469002577,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.9136
530207196,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.9134
636056366,CE,MOBILE,MLC-SMARTWATCHES,0.9132
613316806,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.913
913950915,APP & SPORTS,SPORTS,MLC-AIR_MATTRESSES,0.9128
632616576,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.9126
517558263,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_SAWS,0.9124
458197485,CE,COMPUTERS,MLC-PRINTERS,0.9122
542069814,CE,MOBILE,MLC-CELLPHONES,0.912
920088127,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.9118
570996958,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.9116
585292879,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.9114
917120657,CE,COMPUTERS,MLC-NOTEBOOKS,0.9112
597352142,CE,MOBILE,MLC-CELLPHONES,0.911
570728357,APP & SPORTS,SPORTS,MLC-TREADMILLS,0.9106
913047640,HOME & INDUSTRY,HOME&DECOR,MLC-SUNBATHING_CHAIRS,0.9104
637345049,CE,MOBILE,MLC-TABLETS,0.9102
636498851,CE,ELECTRONICS,MLC-MICROWAVES,0.91
451487831,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_LIGHTS,0.9098
590761078,CE,MOBILE,MLC-CELLPHONES,0.9096
468533769,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.9094
917708749,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_TREE_ORNAMENTS,0.9092
638717730,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.909
906957364,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.9088
927330710,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9086
519676021,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.9084
609246385,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.9082
909974043,HOME & INDUSTRY,HOME&DECOR,MLC-PATIO_FURNITURE_SETS,0.908
906914301,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.9078
630984335,CE,MOBILE,MLC-TABLETS,0.9076
921647708,T & B,TOYS AND GAMES,MLC-COSTUMES,0.9074
581599895,HOME & INDUSTRY,HOME&DECOR,MLC-OUTDOOR_TABLES,0.9072
637284496,CE,MOBILE,MLC-CELLPHONES,0.907
575898192,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.9068
452533290,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_GRAB_BARS,0.9066
633579318,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9064
435020253,BEAUTY & HEALTH,PHARMACEUTICS,MLC-BLOOD_PRESSURE_MONITORS,0.9062
473941454,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-ESTHETIC_ELECTRIC_DEVICES,0.906
912255885,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.9058
636523293,ACC,AUTOPARTS,MLC-ENGINE_OILS,0.9056
611219780,CE,COMPUTERS,MLC-NOTEBOOKS,0.9054
554694068,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.9052
612710783,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BAR_CLAMPS,0.905
609825903,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9048
639375838,CE,ELECTRONICS,MLC-TELEVISIONS,0.9046
618608478,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.9044
928370580,CE,COMPUTERS,MLC-PRINTERS,0.9042
515571407,CE,ELECTRONICS,MLC-AIR_CONDITIONERS,0.904
638257242,CE,MOBILE,MLC-CELLPHONES,0.9038
580371517,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.9036
538076689,APP & SPORTS,APPAREL ACCESORIES,MLC-BODY_SHAPERS,0.9034
639391185,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.9032
612033154,CE,ELECTRONICS,MLC-TELEVISIONS,0.903
619966442,CE,MOBILE,MLC-CELLPHONES,0.9028
477808178,OTHERS,PET PRODUCTS,MLC-ANIMAL_CLIPPERS,0.9026
534100584,T & B,BABY,MLC-DOOR_AND_STAIR_SAFETY_FENCES,0.9024
907512588,HOME & INDUSTRY,INDUSTRY,MLC-EXHIBITOR_REFRIGERATORS,0.9022
550555415,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.902
536161400,HOME & INDUSTRY,STATIONARY,MLC-MANUAL_PAPER_CUTTERS,0.9018
636871496,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.9016
920043325,CE,COMPUTERS,MLC-NOTEBOOKS,0.9014
640416409,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.9012
924954548,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.901
638313157,APP & SPORTS,SPORTS,MLC-HOVERBOARDS,0.9008
447629316,CPG,DRINKS,MLC-ENERGY_DRINKS,0.9006
577674245,CE,ELECTRONICS,MLC-AIR_PURIFIERS,0.9004
594806646,CE,MOBILE,MLC-CELLPHONES,0.9002
473517748,CE,ELECTRONICS,MLC-RANGES,0.9
453889331,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-HEAT_GUNS,0.8998
635055878,CE,ELECTRONICS,MLC-DRONES,0.8996
609179843,CE,COMPUTERS,MLC-HEADPHONES,0.8994
616153449,CE,ELECTRONICS,MLC-TELEVISIONS,0.8992
548790817,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.899
616170013,CE,COMPUTERS,MLC-NOTEBOOKS,0.8988
465451598,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-METAL_DETECTORS,0.8984
907923566,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.8982
908549728,CE,MOBILE,MLC-CELLPHONES,0.898
920360026,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8978
515104470,CE,MOBILE,MLC-CELLPHONES,0.8976
536048429,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.8972
608536989,CE,COMPUTERS,MLC-GRAPHICS_TABLETS,0.897
529608455,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SCISSORS,0.8968
570997030,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8966
570736496,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.8962
561516430,CE,COMPUTERS,MLC-NOTEBOOKS,0.896
487393901,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.8958
642372729,CE,ELECTRONICS,MLC-TELEVISIONS,0.8956
469424370,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.8954
454796777,HOME & INDUSTRY,HOME&DECOR,MLC-HAMMOCKS,0.8952
923210394,T & B,PARTY,MLC-PARTY_MASKS,0.895
497663780,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.8948
542878786,CE,ELECTRONICS,MLC-TELEVISIONS,0.8946
456911545,HOME & INDUSTRY,STATIONARY,MLC-PENCILS,0.8944
507640734,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.8942
489745316,BEAUTY & HEALTH,PHARMACEUTICS,MLC-BLOOD_PRESSURE_MONITORS,0.894
444708073,CE,COMPUTERS,MLC-SPEAKERS,0.8938
549775559,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8936
488933014,CE,ELECTRONICS,MLC-DRYER_MACHINES,0.8934
611223915,CE,ELECTRONICS,MLC-FANS,0.8932
627819215,CE,ELECTRONICS,MLC-DRONES,0.893
611219847,CE,MOBILE,MLC-CELLPHONES,0.8928
601165426,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BODYWEIGHT_SCALES,0.8926
476369914,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_MONITORING_KITS,0.8924
480400407,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.8922
916392181,CE,MOBILE,MLC-CELLPHONES,0.892
521840469,ACC,AUTOPARTS,MLC-ENGINE_OILS,0.8918
639381883,CE,MOBILE,MLC-SMARTWATCHES,0.8916
902542213,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.8914
522602610,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.8912
606879128,CE,MOBILE,MLC-CELLPHONES,0.891
544714409,HOME & INDUSTRY,STATIONARY,MLC-SCHOOL_AND_OFFICE_SUPPLIES,0.8908
593948476,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.8906
639754616,CE,MOBILE,MLC-CELLPHONES,0.8904
901453281,CE,COMPUTERS,MLC-PRINTERS,0.8902
533817427,CE,MOBILE,MLC-PORTABLE_CELLPHONE_CHARGERS,0.89
908358346,CE,MOBILE,MLC-CELLPHONES,0.4135999999999999
582185971,APP & SPORTS,SPORTS,MLC-SPORT_PANTS,0.8898
566801729,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MEDICAL_EQUIPMENT,0.8896
495960849,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_INVERTERS,0.8894
609523844,CE,COMPUTERS,MLC-SPEAKERS,0.8892
904186745,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LASER_LEVELS,0.889
924662480,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.0839999999999999
611219840,CE,MOBILE,MLC-CELLPHONES,0.8888
640029546,HOME & INDUSTRY,HOME&DECOR,MLC-BEDS,0.8886
901455141,CE,COMPUTERS,MLC-PRINTERS,0.8884
924350956,CE,MOBILE,MLC-CELLPHONES,0.0866
607938366,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.8882
524909419,CE,ELECTRONICS,MLC-GAS_HEATERS,0.888
912601027,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.8878
913056412,CE,MOBILE,MLC-TABLETS,0.8876
626992063,APP & SPORTS,SPORTS,MLC-BICYCLES,0.8874
640374066,CE,MOBILE,MLC-SMARTWATCHES,0.8872
598778223,CE,COMPUTERS,MLC-NOTEBOOKS,0.887
570736554,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.8868
494330651,HOME & INDUSTRY,HOME&DECOR,MLC-TABLE_AND_DESK_LAMPS,0.8866
462084053,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PORTABLE_GENERATORS,0.8864
519633909,APP & SPORTS,APPAREL,MLC-SWEATSHIRTS_AND_HOODIES,0.8862
566515080,CPG,PERSONAL HYGIENE,MLC-TOOTHBRUSHES,0.886
600760949,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.8855999999999999
600296854,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-MITER_SAWS,0.8854
618096452,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.8852
915415897,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.885
900767415,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8848
589455894,ACC,AUTOPARTS,MLC-VEHICLE_MULTIMEDIA_SYSTEMS,0.8846
629255668,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.8844
641926236,CE,MOBILE,MLC-SMARTWATCHES,0.8842
550442733,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.884
621776064,CE,COMPUTERS,MLC-PRINTER_INKS,0.8838
579955470,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.8835999999999999
574074701,CE,COMPUTERS,MLC-NOTEBOOKS,0.8834
624262604,HOME & INDUSTRY,HOME&DECOR,MLC-SOFA_AND_FUTON_COVERS,0.8832
548999485,APP & SPORTS,SPORTS,MLC-STEPPERS,0.883
625183288,CE,COMPUTERS,MLC-NOTEBOOKS,0.8828
483889583,CE,ELECTRONICS,MLC-HAIR_STRAIGHTENING_BRUSHES,0.8826
454819276,HOME & INDUSTRY,INDUSTRY,MLC-LAMINATORS,0.8824
900687065,CE,MOBILE,MLC-CELLPHONES,0.8822
628810847,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.882
609821385,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.8818
633991840,CE,ELECTRONICS,MLC-TELEVISIONS,0.8815999999999999
498797493,CE,MOBILE,MLC-CELLPHONES,0.8814
472881991,CE,ELECTRONICS,MLC-ANALOG_CAMERAS,0.881
633276779,APP & SPORTS,SPORTS,MLC-HOVERBOARDS,0.8808
513433290,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.8806
518827768,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_SAWS,0.8804
901727873,CE,MOBILE,MLC-CELLPHONES,0.8802
624384684,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.88
473513801,CE,ELECTRONICS,MLC-RANGES,0.8798
627400894,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_FAUCETS,0.8796
620348858,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PORTABLE_ELECTRIC_MASSAGERS,0.8794
536705030,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.8792
519584192,HOME & INDUSTRY,INDUSTRY,MLC-THERMAL_TAPES,0.879
473009763,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.8788
908556166,CE,MOBILE,MLC-CELLPHONES,0.9912
640722710,CE,MOBILE,MLC-CELLPHONES,0.8786
606752959,CE,COMPUTERS,MLC-INK_CARTRIDGES,0.8784
471768891,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.8782
929272975,CE,MOBILE,MLC-CELLPHONES,0.8974
616911852,HOME & INDUSTRY,SECURITY,MLC-ITEM_FINDERS,0.878
536048262,CE,ELECTRONICS,MLC-MICROWAVES,0.8778
597733663,CE,ELECTRONICS,MLC-DJ_TURNTABLES,0.8776
576567304,ACC,AUTOPARTS,MLC-VEHICLE_ACCESSORIES,0.8774
453739699,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.8772
534194835,CE,MOBILE,MLC-E_READERS,0.877
611221989,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.8768
615313473,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.8766
900482498,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8764
901432915,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.8762
515088803,OTHERS,PET PRODUCTS,MLC-DOG_POTTY_PADS,0.876
916941956,CE,COMPUTERS,MLC-NOTEBOOKS,0.8758
454819432,HOME & INDUSTRY,STATIONARY,MLC-COIL_BINDING_MACHINES,0.8756
504227684,T & B,TOYS AND GAMES,MLC-DOLLS,0.8754
622072239,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.8752
523847474,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_GRINDERS,0.875
615313466,CE,ELECTRONICS,MLC-REFRIGERATORS,0.8748
911336777,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.8746
615861974,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.8744
541952127,HOME & INDUSTRY,HOME&DECOR,MLC-IRRIGATION_SPRINKLERS,0.8742
916007810,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.874
515015633,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.8738
911120701,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BENCH_POLISHERS,0.8735999999999999
582632899,CE,MOBILE,MLC-CELLPHONES,0.8734
580264825,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.8732
550282826,ACC,AUTOPARTS,MLC-CAR_LIGHT_BULBS,0.873
601525188,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.8728
523919003,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.8726
611219795,CE,MOBILE,MLC-CELLPHONES,0.8724
904648593,CE,MOBILE,MLC-E_READERS,0.8722
632634699,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.872
588069427,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.8718
447195992,ACC,VEHICULAR MULTIMEDIA,MLC-GPS,0.8716
597823526,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PERGOLAS,0.8714
565229144,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.8712
600317337,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PORTABLE_ELECTRIC_MASSAGERS,0.871
635692020,CE,MOBILE,MLC-TABLETS,0.8708
609523893,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.8706
533610426,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.8704
575105047,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8702
905300694,HOME & INDUSTRY,HOME&DECOR,MLC-HAMMOCKS,0.87
599673439,HOME & INDUSTRY,HOME&DECOR,MLC-WATER_DISPENSERS,0.8698
498970825,CE,ELECTRONICS,MLC-WATER_HEATERS,0.8696
636449023,CE,COMPUTERS,MLC-HEADPHONES,0.8694
639383589,CE,MOBILE,MLC-SMARTWATCHES,0.8692
563459551,OTHERS,PET PRODUCTS,MLC-DOG_POTTY_PADS,0.869
634787344,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.8688
606750829,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8686
513433211,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.8684
622421146,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.8682
911145200,CE,MOBILE,MLC-CELLPHONES,0.868
564464729,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.8678
641909846,CE,MOBILE,MLC-CELLPHONES,0.8676
615879515,CE,MOBILE,MLC-CELLPHONES,0.9992
537695244,CE,COMPUTERS,MLC-3D_PRINTER_FILAMENTS,0.8674
467237740,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.8672
519320168,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.867
597387625,CE,ELECTRONICS,MLC-IRONS,0.8668
458952745,HOME & INDUSTRY,HOME&DECOR,MLC-OUTDOOR_TABLES,0.8666
584826146,CE,ELECTRONICS,MLC-PROJECTORS,0.8664
494361123,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-HEALTH_CARE_SUPPLIES,0.8662
581748724,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.866
595502623,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.8658
581812079,CPG,CLEANING,MLC-LAUNDRY_DETERGENTS,0.8656
597730123,CE,MOBILE,MLC-CELLPHONES,0.8654
542858744,CE,ELECTRONICS,MLC-RANGES,0.8652
553931108,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.865
906599885,CE,MOBILE,MLC-SMARTWATCHES,0.8648
911033675,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8646
440968837,T & B,TOYS AND GAMES,MLC-TRAMPOLINES,0.8642
642397928,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.864
926317371,CE,ELECTRONICS,MLC-FANS,0.8638
615651730,CE,COMPUTERS,MLC-NOTEBOOKS,0.8636
638310390,CE,MOBILE,MLC-CELLPHONES,0.8634
598111108,HOME & INDUSTRY,HOME&DECOR,MLC-SOFA_AND_FUTON_COVERS,0.8632
494987696,CE,ELECTRONICS,MLC-STEAM_CLEANERS,0.863
625817522,CE,COMPUTERS,MLC-NOTEBOOKS,0.8628
605128765,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.8626
600299768,HOME & INDUSTRY,HOME&DECOR,MLC-OUTDOOR_TABLES,0.8624
546941513,CPG,CLEANING,MLC-LAUNDRY_DETERGENTS,0.8622
903417130,APP & SPORTS,SPORTS,MLC-ELLIPTICAL_MACHINES,0.862
908778159,CE,COMPUTERS,MLC-PRINTERS,0.8618
575334677,CE,ELECTRONICS,MLC-RANGES,0.8616
578411529,CE,COMPUTERS,MLC-WIRELESS_ANTENNAS,0.8613999999999999
599219886,CE,MOBILE,MLC-CELLPHONES,0.8612
487983973,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.861
539183642,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.8608
550270403,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.8606
582679180,CE,ELECTRONICS,MLC-TELESCOPES,0.8604
491772282,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.8602
