ITEM_ID,TITLE,PRICE,DOMAIN_ID,BRAND
MLB2746340892,Tv Digital / Monitor Led 14 Colorido Cftv Modelo Mtm-1410,1011.78,MLB-TELEVISIONS,Tomate
MLB2602314199,Smart Tv Led 43'' Samsung 43t5300 Full Hd + Wifi - Preta,2639.9,MLB-TELEVISIONS,Samsung
MLB2861041537,Smart Tv Multilaser Dled 40 Fullhd Android Usb Wifi Tl045,1599.0,MLB-TELEVISIONS,Multilaser
MLB3784960010,Smart Tv Samsung Dynamic Crystal Color 50 4k Un50cu8000gxzd,3634.6,MLB-TELEVISIONS,Samsung
MLB3366765710,Smart Tv Samsung Un50au7700gxzd Led Tizen 4k 50  100v/240v,3299.9,MLB-TELEVISIONS,Samsung
MLB2089375111,Tv Digital Portátil Led Monitor Hd 14pol Usb Sd Vga Mtm1410,838.03,MLB-TELEVISIONS,Tomate
MLB1651015357,Smart Tv Samsung Led 43  43t5300a Full Hd  Wi-fi Hdr 2 Hdmi,1799.0,MLB-TELEVISIONS,Samsung
MLB3329490829,Smart Tv 50  Aoc Roku Tv 4k 50u6125/78g,2518.8,MLB-TELEVISIONS,AOC
MLB2182038821,Tela Toshiba Tb004 50 Polegadas 4k Smart Hdr Hdmi Usb,2694.0,MLB-TELEVISIONS,Semp Toshiba
MLB2063268179,Smart Tv LG Led 43 Full Hd Wifi Webos Quad Core Ai Thinq,2342.16,MLB-TELEVISIONS,LG
MLB3709769638,Smart Tv Samsung Oled 55 Polegadas 4k Com Gaming Hub,6109.47,MLB-TELEVISIONS,Samsung
MLB3436876126,Tv Portátil Tomate Mtm-1410 Led Hd 14  100v/240v,588.99,MLB-TELEVISIONS,Tomate
MLB2704564091,Tv Portátil Tomate 9  Led Monitor Digital Com Antena,784.39,MLB-TELEVISIONS,Tomate
MLB3778674226,Smart Tv 50 Pol 4k Ptv50g7er2cpbl Wi Fi Dolby Led Philco,2098.9,MLB-TELEVISIONS,Philco
MLB3732779502,Smart Tv 65 Polegadas 65c350l Tb010 4k Toshiba,3646.3,MLB-TELEVISIONS,Toshiba
MLB2786616548,Smart Tv 32  Led LG 32lq621cbsb Thinq Ai 1 Usb 2 Hdmi- Preto,1579.0,MLB-TELEVISIONS,LG
MLB3004046969,Smart Tv Philco Ptv39g71ag11ch 39  Android Hd Hdmi,2221.9,MLB-TELEVISIONS,PHILCO SOUND
MLB2894445871,Kit Barra De Led Tv Panasonic Tc40c400b Tc-40c400b Novo C/nf,38.49,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,Genérica/compatível
MLB3360294669,Smart Tv Samsung Neo Qled 4k Qn65qn85bagxzs Qled Tizen 4k 65  100v/240v,7899.9,MLB-TELEVISIONS,Samsung
MLB3809597362,Smart Tv Toshiba 50c350kb Dled Vidaa 4k 50  100v/240v,2580.0,MLB-TELEVISIONS,Toshiba
MLB3074388260,Smart Tv Led 32lq620bpsb 32 Polegadas Wi-fi Bluetooth LG,1672.92,MLB-TELEVISIONS,LG
MLB3638831878, Tv LG 43'' Fu8ll Hd 43lm6370psb,1999.0,MLB-TELEVISIONS,LG
MLB3407962850,Smart Tv Led 32  Hye Hye32athc Hd Android Wi-fi ,1172.15,MLB-TELEVISIONS,HYE
MLB3253852407,Smart Tv Philips 32 Android Tv Led Hd 32phg6917,1679.0,MLB-TELEVISIONS,Philips
MLB3156260848,"Smart Tv Samsung 65  The Frame 4k Qled, Qn65ls03b",7770.84,MLB-TELEVISIONS,Samsung
MLB3757902816,Smart Tv Multilaser Dled Hd 720p 24 Tl040 Netflix Youtube,1044.9,MLB-TELEVISIONS,Multilaser
MLB3297287651,Smart Tv Led 43  Samsung T5300 Un43t5300agxzd Hdr Full Hd,2616.08,MLB-TELEVISIONS,Samsung
MLB2744612757,"Smart Tv LG 43  4k, Ultra Hd 43uq7500psf, Thinq Ai",2078.28,MLB-TELEVISIONS,LG
MLB3256703209,Smart Tv Philips 43 Android Tv Led Hd 43pfg6917,2379.0,MLB-TELEVISIONS,Philips
MLB2213198351,Smart Tv Samsung Un32t4300agxzd Led Hd 32 ,1699.99,MLB-TELEVISIONS,Samsung
MLB3382107361,Smart Tv Samsung 43 Fhd Wi-fi Usb Hdmi,2099.99,MLB-TELEVISIONS,Samsung
MLB3106989819,"Smart Tv LG, Uhd Led 75, 4k, 3 Hdmi, 2 Usb, Wi-fi, 75uq8050b",6065.6,MLB-TELEVISIONS,LG
MLB3242526247,Smart Tv 50  Da Toshiba Dled Uhd 4k Voice Dolby Atmos Tb012m,3390.0,MLB-TELEVISIONS,Toshiba
MLB3355745459,Samsung Smart Tv 55  Neo Qled 4k 55qn85c 2023 Mini Led,5999.0,MLB-TELEVISIONS,Samsung
MLB3336699841,Smart Tv 32 Android 11 Bak Wifi 3 Hdmi 2 Usb Hd 60hz Premium,1374.47,MLB-TELEVISIONS,Bak
MLB2868600634,Smart Tv Led 50  Philips 50pug7406/78 4k Uhd Android Com Wi-,3066.58,MLB-TELEVISIONS,Philips
MLB1982708374,Kit Led 32lh510b 32lh515b 32lh560b 32lh570b Versão 32lh51_hd,89.0,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,Paralela
MLB3832740604,Smart Tv 4k Uhd 75 Polegadas Samsung 3 Hdmi Un75cu7700gxzd,6054.08,MLB-TELEVISIONS,Samsung
MLB2639396712,Smart Tv Multilaser 32  Led Hd Wifi Hdmi 2 Entradas Usb,1543.27,MLB-TELEVISIONS,Multilaser
MLB2735050265,Smart Tv Multilaser Tl020 32'' Hd Dled 100v/240v,1179.0,MLB-TELEVISIONS,Multilaser
MLB2965236016,Smart Tv Led 50  Google Tv Uhd 4k Tcl 50p635 3 Hdmi 1 Usb,2759.65,MLB-TELEVISIONS,TCL
MLB3741404050,Samsung Smart Tv 65  Oled 4k 65s90c 2023,11999.0,MLB-TELEVISIONS,Samsung
MLB3393706381,Smart Tv Samsung Un50bu8000gxzd Led Tizen 4k 50  100v/240v,4409.99,MLB-TELEVISIONS,Samsung
MLB3498843506,Smart Tv Led 43  Philips Android 43pfg6917/78,1899.0,MLB-TELEVISIONS,Philips
MLB3709966520,Smart Tv 50 Polegadas Toshiba 50c350kb Dled Vidaa 4k Bivolt,2879.9,MLB-TELEVISIONS,Toshiba
MLB2049015050,Smart Tv Samsung 32 Polegadas Led Tizen Wifi Hd,1678.97,MLB-TELEVISIONS,Samsung
MLB3106900040,"Smart Tv Dled 43  Toshiba 43v35l, Fhd, 2 Usb, 2 Hdmi, 60hz",2409.38,MLB-TELEVISIONS,Toshiba
MLB3083776593,Tela 39 Hd Multi Experience Hdmi Usb Preto - Tl051,1399.0,MLB-TELEVISIONS,Multilaser
MLB2180140167,Smart Tv Led 32  Samsung Business Tizen Wifi Hdr Hdmi Usb,2024.68,MLB-TELEVISIONS,Samsung
MLB2126246143,Smart Tv Roku Led 32  Semp 32r5500 Hd Wifi Dual Band ,2022.9,MLB-TELEVISIONS,Semp
MLB3751921444,Samsung Smart Tv 65'' Neo Qled 8k Ultra Fina Tela Infinita,9999.9,MLB-TELEVISIONS,Samsung
MLB2691984536,Smart Tv Led 43  Full Hd Samsung Lh43bet Hdr Wi-fi Hdmi Usb,2242.98,MLB-TELEVISIONS,Samsung
MLB2901243977,Tv 40  Led Tcl 40s615 Smart/ Android Tv /full Hd/ 1 Usb,2016.88,MLB-TELEVISIONS,TCL
MLB2636945164,Tv Digital / Monitor Led 14 Colorido Cftv Modelo Mtm-1410,1014.75,MLB-TELEVISIONS,Tomate
MLB3715514260,Smart Tv Samsung Pur Color 50 Polegadas 4k Un50cu7700gxzd,3464.0,MLB-TELEVISIONS,Samsung
MLB3820012298,Tv Monitor Led 24  Multi Hd Hdmi Usb 60hz Bivolt - Tl037,786.64,MLB-TELEVISIONS,Multilaser
MLB2822490732,Kit Barra Led Un49k5300ag Un49k5300 O Par Novo C/ Nf,72.49,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,LCS
MLB3852460892,Smart Tv 50'' 4k Uhd Android Tv 50pug7406 Philips,3493.29,MLB-TELEVISIONS,Philips
MLB2152527328,Smart Tv Philco 32 Pol Ptv32g70rch Roku Tv Led Bivolt,1540.44,MLB-TELEVISIONS,Philco
MLB3324461857,Samsung Smart Uhd 4k 50 Crystal 4k  Alexa Built - 50au7700,3461.22,MLB-TELEVISIONS,Samsung
MLB2063427076,"Smart Tv Aoc 32 , Hd Led 32s5195/78g, Wi-fi Integrado",1390.84,MLB-TELEVISIONS,AOC
MLB2214496540,Smart Tv Samsung 43  Full Hd Preta Hmdi Wifi Usb Preta,2253.98,MLB-TELEVISIONS,Samsung
MLB3228779545,Smart Tv Samsung 55 Led Ultra Hd 4k Wi-fi Usb,2820.46,MLB-TELEVISIONS,Samsung
MLB3699164560,"Smart Tv Samsung Neo Qled 4k 55  Mini Led, Painel 120hz",6226.33,MLB-TELEVISIONS,Samsung
MLB3473983558,"Smart Tv Led 32  Aoc 32s5135/78g Lcd Hd Com Wi-fi, 2 Usb ",1377.0,MLB-TELEVISIONS,AOC
MLB2192302336,"Smart Tv Led 32  Aoc 32s5195/78g Hd Com Wi-fi, 1 Usb, 3 Hdmi",1514.74,MLB-TELEVISIONS,AOC
MLB1953851064,Smart Tv Led Crystal Uhd 55  Samsung Lh55beahvggxzd,5099.0,MLB-TELEVISIONS,Samsung
MLB3763911660,Smart Tv Toshiba Dled Vidaa 4k 50 Wi-fi 3 Hdmi 2 Usb,3780.9,MLB-TELEVISIONS,Toshiba
MLB3514711872,Smart Tv Samsung Series 5 Led Tizen Full Hd 43  Bivolt,3306.91,MLB-TELEVISIONS,Samsung
MLB2724135313,Smart Tv 55'' The Frame Qled 4k 55ls03ba Samsung Bivolt,4553.01,MLB-TELEVISIONS,Samsung
MLB2915375640,Smart Tv Semp Led 43 Pol Full Hd Wi-fi Hdmi Usb Roku 43r6500,2225.96,MLB-TELEVISIONS,Semp TCL
MLB3737867712,Smart Tv LG 55  Hdmi Usb Wi-fi Bluetooth Uhd 4k 3840 X 2160 ,3144.66,MLB-TELEVISIONS,LG
MLB3698727880,Smart Tv LG Ai Thinq 50uq801c0sb Led 4k 50  100v/240v,2399.0,MLB-TELEVISIONS,LG
MLB3388489935,Smart Tv 4k Uhd 75 Polegadas Samsung 3 Hdmi Un75cu7700gxzd,6241.32,MLB-TELEVISIONS,Samsung
MLB3361013461,Smart Tv 43'' 4k 43uq7500 Google Assistente Alexa LG Bivolt,2349.9,MLB-TELEVISIONS,LG
MLB1944292170,Soundbar Gamer Caixa De Som Potente Pc Notebook Tv Premium,78.9,MLB-SPEAKERS,Knup
MLB1495638792,Smart Tv Led LG 24  Caminhão Ônibus Van Carro Inversor 12v,1585.09,MLB-TELEVISIONS,LG
MLB3340455009,Smart Tv 4k Samsung Crystal Uhd 50  Dynamic Crystal Color,2663.23,MLB-TELEVISIONS,Samsung
MLB2950704037,Smart Tv Philco Ptv32g70rch Led Hd 32  110v/220v,1499.0,MLB-TELEVISIONS,Philco
MLB3784938204,Smart Tv Samsung 65 4k Wi-fi Crystal Uhd Un65cu7700gxzd,5205.8,MLB-TELEVISIONS,Samsung
MLB3352855787,Smart Tv 50  Hq 4k Design Slim Wi-fi 3 Hdmi 2 Usb Android 11,2289.6,MLB-TELEVISIONS,HQ
MLB2735496665,Tv Multilaser Tl028 39 Pol Hd 1366 X 768 - Preto,1789.0,MLB-TELEVISIONS,Multilaser
MLB3270274395,Smart Tv LG 32 Led Hd Wi-fi Bluetooth Usb Hdmi Hdr,1799.9,MLB-TELEVISIONS,LG
MLB3154022497,Smart Tv Philco Ptv32g70rch Led Hd 32  110v/220v,1399.0,MLB-TELEVISIONS,Philco
MLB1604664986,Smart Tv Led LG 24 Polegadas Quarto Cozinha Churrasqueira,1499.0,MLB-TELEVISIONS,LG
MLB3712926080,Samsung Smart Tv 55'' Qled 4k The Serif 2022 55ls01b Branca,5999.0,MLB-TELEVISIONS,Samsung
MLB3006468564,Monitor Tv LG 24   110/220 Smart Hd Caminhao Motorhome,1339.49,MLB-TELEVISIONS,LG
MLB3297787853,Smart Tv Samsung Bet-m Lh43betmlggxzd Led Tizen Full Hd 43'',1920.06,MLB-TELEVISIONS,Samsung
MLB2629251925,Tv 24 Multilaser Tl037 - Hd - Hdmi / Usb,1099.99,MLB-TELEVISIONS,Multilaser
MLB2126759171,Tv Digital / Tela Monitor 7 Polegadas Tomate Mtm 707,614.99,MLB-TELEVISIONS,Tomate
MLB3298223559,Smart Tv Android D-led 32 Pol 2 Hdmi 2 Usb Wi-fi Bl-02 Aiwa,1265.52,MLB-TELEVISIONS,Aiwa
MLB3716038454,Tv LG 50 4k Uhd 50us660h0sd Ips Com Hotel Procentric Smart,2799.0,MLB-TELEVISIONS,LG
MLB3709148894,Smart Tv Full Hd 43 LG Ai Thinq 43lm631c0sb Led Webos,2463.99,MLB-TELEVISIONS,LG
MLB3345159549,Smart Tv Samsung Oled 55 Polegadas 4k Com Gaming Hub,5919.87,MLB-TELEVISIONS,Samsung
MLB3006462308,Monitor Tv LG 24   110/220 Smart Hd Caminhao Motorhome,1339.7,MLB-TELEVISIONS,LG
MLB3699259154,"Smart Tv Samsung Qled 4k 55  Com Wifi, Bluetooth Design Slim",3476.43,MLB-TELEVISIONS,Samsung
MLB3376135829,Smart Tv 50 Hq 4k Conversor Digital Externo 3 Hdmi 2 Usb,2443.7,MLB-TELEVISIONS,HQ
MLB2131257920,Kit Barra Led Compatível Para Tv 49lf5400 49lf5410 49lf5900,64.99,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,RAIO.LED
MLB3747418386,Samsung Tv The Frame 50 Qled Smart 4k ,5147.99,MLB-TELEVISIONS,Samsung
MLB3322880645,Smart Tv Samsung Un60bu8000gxzd Led Tizen 4k 60  100v/240v,4900.0,MLB-TELEVISIONS,Samsung
MLB3297838831,Smart Tv Samsung Bet-m Lh43betmlggxzd Led Tizen Full Hd 43'',2061.27,MLB-TELEVISIONS,Samsung
MLB3699260304,"Smart Tv Samsung Neo Qled 4k 55  Mini Led, Painel 120hz",5880.22,MLB-TELEVISIONS,Samsung
MLB3243845052,Tela Smart Tv 55  Multilaser 4k Full Hd Wi-fi E Hdmi Tl025m,3690.0,MLB-TELEVISIONS,Multilaser
MLB2744661001,"Smart Tv LG 43  4k, Ultra Hd 43uq7500psf, Thinq Ai",2144.84,MLB-TELEVISIONS,LG
MLB3757274574,Samsung Tv The Frame 55 Qled Smart 4k ,9944.99,MLB-TELEVISIONS,Samsung
MLB2791265862,Tv P/caminhão Digital 14 Polegadas Led Hd  Hdmi 12v Bateria,749.0,MLB-TELEVISIONS,Tomate
MLB2833692741,Smart Tv 55 Android 11 Bak Wifi 3 Hdmi 2 Usb  60hz 4k,2800.0,MLB-TELEVISIONS,Bak
MLB3709559322,Televisão 32 Toshiba Hd Streaming Com Hdmi Usb Tb016m 32v35,1699.0,MLB-TELEVISIONS,Toshiba
MLB2153461376,Tv 24  Philco Led Hd Hdmi Ph24n91d Usb ,1328.9,MLB-TELEVISIONS,PHILCO SOUND
MLB2186715857,Smart Tv 50 Pol 4k Multilaser Tl032 Wi-fi Integrado Hdmi Usb,2699.9,MLB-TELEVISIONS,Multilaser
MLB3239979495,Smart Tv 32  Philco D-led Hd Hdmi Usb Rca Roku Ptv32g70rch,1430.4,MLB-TELEVISIONS,Philco
MLB3699163934,Smart Tv 55 Polegadas Oled 4k Samsung - Oled55s90ca,6720.4,MLB-TELEVISIONS,Samsung
MLB3157729384,Smart Tv Roku Led Hd 32'' Wi-fi 3 Hdmi 1 Usb 32s5195/78g Aoc,1429.0,MLB-TELEVISIONS,AOC
MLB2709567669,Smart Tv Led Philco 32  Ptv32g70rch Roku Tv Hd Bivolt,1499.9,MLB-TELEVISIONS,Philco
MLB2673048919,Smart Tv Android Led 40 Full Hd Tcl S615 2 Hdmi 1 Usb,2070.95,MLB-TELEVISIONS,TCL
MLB3800273856,Smart Tv 43 Polegadas 4k LG Uhd Thinq Ai 43ur7800psa 3 Hdmi,2187.3,MLB-TELEVISIONS,LG
MLB2079302696,Kit 2 Barras Led Un32fh5203 Un32fh5203g Ver 12 Leds Alumínio,79.0,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,Paralela
MLB3499869880,Smart Tv 55  Qled 4k 55q60c 2023,3549.0,MLB-TELEVISIONS,Samsung
MLB1925414007,"Tela 24 Pol. Hd S/ Conversor Hdmi, Usb E Av Multilaser Tl037",673.9,MLB-TELEVISIONS,Multilaser
MLB3164747600,Smart Tv Dled 32 Hd Toshiba 32v35l Vidaa Hdmi Wi-fi - Tb016m,1123.9,MLB-TELEVISIONS,Toshiba
MLB3860734730,Smart Tv Qled 50 4k Toshiba 50m550l Vidaa Wi-fi - Tb013m,2719.2,MLB-TELEVISIONS,Toshiba
MLB3735464614,Samsung Smart Tv 65 Polegadas Crystal Uhd 4k 65cu8000 2023,4704.0,MLB-TELEVISIONS,Samsung
MLB3284598314,Smart Tv Tcl 65 Qled Mini Led Uhd 4k 65c835 144hz Controle D,9299.0,MLB-TELEVISIONS,TCL
MLB3231625052,Smart Tv 32 LG Hd 32lq620 Wifi Bluetooth Hdr Thinqai Compati,2031.93,MLB-TELEVISIONS,LG
MLB3231656605,Smart Tv 43 LG 4k Uhd 43uq7500 Wifi Bluetooth Hdr Thinq Ai C,3208.93,MLB-TELEVISIONS,LG
MLB2915948538,Smart Tv Dled 55 4k Toshiba 55c350l Vidaa Hdmi Wi-fi  Tb011m,2518.9,MLB-TELEVISIONS,Toshiba
MLB2933319719,Smart Tv Dled 50 4k Multi 3 Hdmi 2 Usb Wi-fi - Tl032m,2499.0,MLB-TELEVISIONS,Multi
MLB2179707418,Tela 24 Polegadas Hd Com Função Smart E Wifi Integrado Tl040,1099.0,MLB-TELEVISIONS,Multilaser
MLB2933426651,Smart Tv Dled 65 4k Toshiba 65c350l Vidaa Hdmi Wi-fi -tb010m,3328.9,MLB-TELEVISIONS,Toshiba
MLB3379725419,Smart Tv Dled 55 4k Toshiba 55c350l Vidaa Hdmi Wi-fi  Tb011m,2799.0,MLB-TELEVISIONS,Toshiba
MLB1521307074,Smart Tv Samsung 32 Tizen Hd 2020 Un32t4300agxzd Conversor D,1304.21,MLB-TELEVISIONS,Samsung
MLB3364955515,Smart Tv Qled 65 4k Toshiba 65m550l Vidaa Hdmi Wi-fi Tb015m,4799.0,MLB-TELEVISIONS,Toshiba
MLB2656681947,Smart Tv 85 Crystal Uhd 4k Un85bu8000gxzd Preto,9999.0,MLB-TELEVISIONS,Samsung
MLB3721881718,Tela Toshiba 32 Pol. 32v35kb Dled Hd Smart Vidaa - Tb007,1399.0,MLB-TELEVISIONS,Multilaser
MLB2915841998,Smart Tv Qled 50 4k Toshiba 50m550l Vidaa Wi-fi - Tb013m,2722.42,MLB-TELEVISIONS,Toshiba
MLB2682854121,"Tela 24 Pol. Hd S/ Conversor Hdmi, Usb E Av Multilaser Tl037",673.9,MLB-TELEVISIONS,Multilaser
MLB2051388511,Smart Tv Led 60 Polegadas 60au7700 Uhd 4k Bluetooth Samsung,3314.7,MLB-TELEVISIONS,Samsung
MLB3698797848,Samsung Smart Gaming Tv 50'' Neo Qled 4k 50qn90c 2023,5099.0,MLB-TELEVISIONS,Samsung
MLB3340444657,Smart Tv Samsung 55 Neo Qled Qn55qn85cagxzd 4k Tela Infinita,5958.16,MLB-TELEVISIONS,Samsung
MLB3741205220,Samsung Smart Gaming Tv 43'' Neo Qled 4k 43qn90c 2023,4499.0,MLB-TELEVISIONS,Samsung
MLB2689025671,Tela 39 Polegadas Hd Multilaser - Tl028,1258.9,MLB-TELEVISIONS,Multilaser
MLB2689019609,Tela 39 Polegadas Hd Multilaser - Tl028,1258.9,MLB-TELEVISIONS,Multilaser
MLB1925422653,"Tela 24 Pol. Hd S/ Conversor Hdmi, Usb E Av Multilaser Tl037",749.0,MLB-TELEVISIONS,Multilaser
MLB3336685565,Smart Tv 32 Android 11 Bak Wifi 3 Hdmi 2 Usb Hd 60hz Premium,1434.9,MLB-TELEVISIONS,Bak
MLB3146670006,Smart Tela Dled 43 Full Hd Multi Android 3hdmi 2usb - Tl046,1899.0,MLB-TELEVISIONS,Multilaser
MLB3063477281,Tv Led 32  Hd Conversor Digital Ext 2 Hdmi 2 Usb Design Slim,1099.0,MLB-TELEVISIONS,HQ
MLB3714185216,Smart Tv Samsung 50 4k Gaming Hub Visual Live Un50cu7700gxzd,2687.16,MLB-TELEVISIONS,Samsung
MLB2682834725,"Tela 24 Pol. Hd S/ Conversor Hdmi, Usb E Av Multilaser Tl037",673.9,MLB-TELEVISIONS,Multilaser
MLB1527358487,Smart Tv Led 32 Polegadas Samsung Hd Wifi Hdr,1246.7,MLB-TELEVISIONS,Samsung
MLB2915972706,Smart Tv Qled 65 4k Toshiba 65m550l Vidaa Hdmi Wi-fi Tb015m,4318.9,MLB-TELEVISIONS,Toshiba
MLB2058518795,Tela Toshiba 32 Pol. 32v35kb Dled Hd Smart Vidaa - Tb007,1258.9,MLB-TELEVISIONS,Multilaser
MLB3662104288,Smart Tv LG 75 4k Uhd Wi-fi Google Assis Bluetooth Hdr,7999.0,MLB-TELEVISIONS,LG
MLB1925422745,"Tela 24 Pol. Hd S/ Conversor Hdmi, Usb E Av Multilaser Tl037",673.9,MLB-TELEVISIONS,Multilaser
MLB3109761670,Smart Tv 43 Polegadas 43v35kb Tb017 Fhd Toshiba,1877.8,MLB-TELEVISIONS,Toshiba
MLB2604849597,Smart Tv Philips 70 Uhd Led 4k 70pug7406/78,5198.96,MLB-TELEVISIONS,Philips
MLB2607023349,Smart Tv Philips 65 Cinza Ambilight Uhd Led 4k 65pug7906/78,4003.27,MLB-TELEVISIONS,Philips
MLB2146840484,Tv Digital / Tela Monitor 7 Polegadas Tomate Mtm 707,613.19,MLB-TELEVISIONS,Tomate
MLB3333426303,Smart Tv Samsung 65 4k Gaming Hub Visual Live Un65cu7700gxzd,4276.0,MLB-TELEVISIONS,Samsung
MLB2604855328,Smart Tv Philips 55 Uhd Led 4k 55pug7406/78,3500.97,MLB-TELEVISIONS,Philips
MLB3493477200,Smart Tv Samsung 55 Qled 4k Modo Game Q60c 2023,3565.48,MLB-TELEVISIONS,Samsung
MLB3684041800,Smart Tv Samsung 75 4k Gaming Hub Visual Live Un75cu7700gxzd,6167.41,MLB-TELEVISIONS,Samsung
MLB3547185998,Smart Tv P635 4k 55 Polegadas Tcl,2623.9,MLB-TELEVISIONS,TCL
MLB3339759083,Smart Tv 32 Android 11 Bak Wifi 3 Hdmi 2 Usb Hd 60hz Premium,1434.9,MLB-TELEVISIONS,Bak
MLB3809585372,Smart Tv Dled 32 Hd Toshiba 32v35l Vidaa Hdmi Wi-fi - Tb016m,1249.0,MLB-TELEVISIONS,Toshiba
MLB3455413646,Smart Tv Samsung Series 5 Led Hd 32'' Wifi,1433.98,MLB-TELEVISIONS,Samsung
MLB3340255871,"Samsung Smart Tv 85  Neo Qled 4k 85qn85c 2023, Mini Led",21999.0,MLB-TELEVISIONS,Samsung
MLB2646490094,Tv Portátil Tomate 14  Led Hd Hdmi Usb Vga Frequência (60hz),816.58,MLB-TELEVISIONS,Tomate
MLB2646540575,Tv Portátil Tomate 14  Led Hd Hdmi Usb Vga Frequência (60hz),818.98,MLB-TELEVISIONS,Tomate
MLB3692748754,Smart Tv 32 Android 11 Bak Wifi 3 Hdmi 2 Usb Hd 60hz Premium,1434.9,MLB-TELEVISIONS,Bak
MLB3288511451,Smart Tv Samsung 43  Full Hd Preta Hmdi Wifi Usb Preta,3561.16,MLB-TELEVISIONS,Samsung
MLB2845613367,Smart Tela Dled 43 Full Hd Multi Android 3hdmi 2usb - Tl046,1708.9,MLB-TELEVISIONS,Multilaser
MLB2733619577,Smart Tv LG 55 4k Nanocell 55nano80 Geforce Now Thinqai LG,3645.2,MLB-TELEVISIONS,LG
MLB2724137410,Tv Digital / Monitor Led 14 Colorido Cftv Modelo Mtm-1410,1011.78,MLB-TELEVISIONS,Tomate
MLB3369971131,Smart Tv 50 Pol 4k Ptv50g7er2cpbl Wi Fi Dolby Led Philco,2098.9,MLB-TELEVISIONS,Philco
MLB3004058483,Smart Tv Philco Ptv39g71ag11ch 39  Android Hd Hdmi,2221.9,MLB-TELEVISIONS,PHILCO SOUND
MLB2978988796,Samsung Smart Tv 50'' Qled The Frame 2022 50ls03b,3999.0,MLB-TELEVISIONS,Samsung
MLB2089356494,Tv Digital Portátil Led Monitor Hd 14pol Usb Sd Vga Mtm1410,840.49,MLB-TELEVISIONS,Tomate
MLB3691624790,Smart Tv 32 Android 11 Bak Wifi 3 Hdmi 2 Usb Hd 60hz Premium,1434.9,MLB-TELEVISIONS,Bak
MLB2724148875,Tv Digital / Monitor Led 14 Colorido Cftv Modelo Mtm-1410,1014.75,MLB-TELEVISIONS,Tomate
MLB2915958865,Smart Tv 32  Hd 32lq620 Wifi Bluetooth Hdr Thinqai LG,1363.9,MLB-TELEVISIONS,LG
MLB3692734454,Smart Tv 32 Android 11 Bak Wifi 3 Hdmi 2 Usb Hd 60hz Premium,1430.7,MLB-TELEVISIONS,Bak
MLB3074414247,Smart Tv Samsung 65 Neo Qled 8k Qn65qn800bgxzd 2022 Mini Led,11875.81,MLB-TELEVISIONS,Samsung
MLB3336697713,Smart Tv 32 Android 11 Bak Wifi 3 Hdmi 2 Usb Hd 60hz Premium,1430.7,MLB-TELEVISIONS,Bak
MLB2760484485,Samsung Smart Tv 55 Polegadas Qled 4k The Frame 2022 Ls03b T,5455.93,MLB-TELEVISIONS,Samsung
MLB2695326593,Tv Digital Portátil Led Monitor Hd 14pol Usb Sd Vga Mtm1410,838.03,MLB-TELEVISIONS,Tomate
